29.49495461	49.67943528	-1.19535954	0.00300000

31.59006581	49.32384182	-1.19378181	0.05400000

33.56439321	49.04207469	-1.19300684	0.09900000

29.06462216	48.74084507	-1.19228313	0.15400000

28.11740172	47.85540715	-1.19297288	0.20900000

38.31739652	46.60419436	-1.19411959	0.26600000

37.83523695	45.17540716	-1.19590479	0.32300000

22.46320672	43.12775485	-1.19664580	0.38100000

23.36715865	39.80451440	-1.19794873	0.43000000

26.14411173	36.10919685	-1.19948446	0.48700000

28.66121907	33.95030488	-1.19935602	0.53800000

29.68630679	32.47018826	-1.19935787	0.57900000

29.50105555	32.41426832	-1.19938381	0.62900000

29.95159273	33.48478334	-1.19855574	0.67200000

29.77711694	34.81406841	-1.19907568	0.72000000

29.96528280	37.15243548	-1.19828589	0.75700000

29.23978338	39.09477246	-1.19758379	0.81400000

29.50611291	40.64481401	-1.19712374	0.86000000

30.37692339	41.98305782	-1.19715215	0.91000000

30.06391673	42.97162140	-1.19766468	0.96200000

29.84829047	44.14410612	-1.19816918	1.00700000

30.25250866	45.27767695	-1.19938937	1.05600000

30.19716177	46.43024345	-1.19972961	1.11000000

28.86505718	47.42815481	-1.20015816	1.16300000

28.95265632	48.34143600	-1.20071700	1.21500000

29.97550867	48.51616496	-1.19979383	1.27300000

29.49903014	48.24610200	-1.19846867	1.32400000

29.53727834	47.66463913	-1.19668593	1.36900000

29.30988245	47.17549806	-1.19445798	1.41800000

29.08209136	46.97596025	-1.19223496	1.46800000

30.46021235	47.02850121	-1.18978533	1.51100000

29.18829589	47.30663371	-1.18768952	1.56300000

30.18920214	47.87663694	-1.18457483	1.61100000

29.77476425	48.34733810	-1.18331388	1.66600000

29.41919920	48.36523337	-1.18262166	1.71600000

29.16088488	48.11605564	-1.18282050	1.76700000

30.56256366	47.71719120	-1.18335340	1.81100000

29.98879118	47.50911701	-1.18375478	1.86200000

30.47954640	47.42275289	-1.18448652	1.90800000

29.58254757	47.50739418	-1.18583083	1.95700000

29.31137681	47.68682482	-1.18688367	2.00800000

29.98570366	48.01292998	-1.18860651	2.05300000

28.98293254	48.19746244	-1.19107220	2.10300000

29.34271514	47.87684813	-1.19410291	2.15200000

29.81296923	47.25611569	-1.19651489	2.20900000

29.27097969	46.63561668	-1.19713239	2.25900000

30.29175105	46.24613337	-1.19663283	2.31200000

30.20812864	46.03878166	-1.19606719	2.36500000

28.72300036	45.99907861	-1.19628394	2.42100000

30.13596711	46.05384258	-1.19681808	2.47100000

29.63268890	46.10501638	-1.19711263	2.52200000

29.22099273	45.94256958	-1.19850448	2.56600000

29.95392072	45.55707657	-1.19883732	2.60700000

29.22198691	44.91015703	-1.19902257	2.64400000

29.41772954	44.23501631	-1.19846249	2.69300000

30.62367804	43.86625149	-1.19783573	2.74800000

29.24592755	43.77631943	-1.19691132	2.79800000

29.98570983	43.91294592	-1.19753871	2.85200000

28.78186703	44.16985974	-1.19799813	2.90300000

29.83372355	44.48904021	-1.19803333	2.95200000

29.08932850	44.58284032	-1.19879965	3.00400000

30.72148452	44.30694195	-1.19938998	3.04900000

34.14177191	43.89190508	-1.20010197	3.09700000

38.12445118	43.54578167	-1.20116716	3.14800000

26.96989381	42.53726654	-1.20213603	3.19200000

24.94837675	40.39709235	-1.20245713	3.24900000

26.90540786	38.20377700	-1.20298262	3.30100000

29.72617285	35.93465684	-1.20343834	3.34800000

29.47534885	34.79919644	-1.20501174	3.40300000

29.69869392	34.38265903	-1.20597628	3.45400000

30.16523063	34.29493887	-1.20640915	3.50100000

29.55050528	34.77877805	-1.20844939	3.55800000

28.53043170	35.81659252	-1.20991719	3.61400000

29.58689480	37.10757504	-1.21070266	3.67100000

29.09276183	38.23116454	-1.21063041	3.72100000

29.83195131	39.51454435	-1.21037971	3.76600000

29.43964477	40.56168437	-1.20938058	3.81400000

29.44138613	41.45490284	-1.20925585	3.86200000

29.02828205	41.77279397	-1.20879889	3.91100000

29.32412827	41.70581453	-1.20774296	3.96200000

30.59308689	41.53978867	-1.20618870	4.00900000

30.04174216	41.45989351	-1.20458072	4.05800000

30.17989018	41.54671336	-1.20259545	4.11500000

29.44912345	41.71345058	-1.20103131	4.16900000

29.26219261	42.01648085	-1.19947520	4.21300000

28.83894293	42.28787762	-1.19928254	4.26300000

29.80526896	42.45124698	-1.19938196	4.30900000

30.59768112	42.21132810	-1.20077628	4.35900000

28.92911088	41.77858492	-1.20242563	4.41100000

29.60775409	41.33833906	-1.20511672	4.46300000

29.44170105	41.14122434	-1.20656415	4.52100000

29.37535024	41.10665646	-1.20805665	4.56700000

30.17947028	41.17582556	-1.20793809	4.60700000

29.61271265	41.31598665	-1.20800849	4.65500000

29.34840853	41.50096371	-1.20566321	4.70800000

29.84054697	41.38317727	-1.20284060	4.76500000

29.73903546	40.89101290	-1.20059782	4.81900000

28.88729351	40.31242883	-1.19861872	4.87000000

29.41829147	39.91380893	-1.19721946	4.92200000

29.26694121	39.52376986	-1.19630432	4.96700000

30.14147525	39.18407096	-1.19610795	5.01800000

30.24886539	38.93428190	-1.19688539	5.07100000

